review_title,review_content,review_lem,polarite,content_length,rating
étagère abimée et mal soudée.,"L'étagère est arrivée abimée.Un montant mal soudé empêche une vis, trop petite, d'être vissée.L'étagère n'est pas très stable, elle bouge à chaque fois qu'on y dépose un objet, il faut la fixer au mur.","['étagère', 'abimer', 'mal', 'souder', 'étagère', 'arrivée', 'abimer', 'monter', 'mal', 'soudé', 'empêcher', 'voir', 'trop', 'petit', 'être', 'visser', 'étagèr', 'stable', 'bouge', 'chaque', 'fois', 'dépose', 'objet', 'falloir', 'fixer', 'mur']",0.4315625,201,1
Problème livraison,"Bonjour,Je m'étonne de recevoir ce mail de livraison, mon colis n'a jamais été livré. Urgent, merci de me contacter Marion GEY","['problèm', 'livraison', 'bonjour', 'étonne', 'recevoir', 'mail', 'livraison', 'coli', 'jamais', 'livrer', 'urger', 'merci', 'contacter', 'marion', 'gey']",0.5499999999999999,126,1
Livraison nullissime…,"La livraison a été un véritable calvaire.Annoncée entre 9h00 et 17h00, je suis restée bloquée une journée complète chez moi sans nouvelles et après avoir appelé pourtant le transporteur à 17h00 ,  l'employé s'en foutait complètementJ'ai perdu des heures de travail non payées car je suis à mon compteLa livraison s'est faite aujourd'hui , une fois de plus en dehors des heures prévues.Le tabouret reçu a des points de vernis qui manquent au niveau des pieds. Bof. Ce n'est pas terrible.Ppour l'instant je ne l'ai pas montéJe n'acheterai plus rien chez SKLUM","['livraison', 'nullissime', 'livraison', 'véritable', 'calvaire', 'annoncer', 'entrer', 'rester', 'bloquer', 'journée', 'complet', 'chez', 'sans', 'nouveau', 'après', 'avoir', 'appeler', 'pourtant', 'transporteur', 'employer', 'foutre', 'complètementj', 'perdu', 'heure', 'travail', 'payer', 'car', 'compteler', 'livraison', 'faite', 'aujourd', 'hui', 'fois', 'dehors', 'heure', 'prévoir', 'tabouret', 'point', 'vernir', 'manquer', 'niveau', 'pied', 'bof', 'terrible', 'ppour', 'instant', 'montéje', 'acheterai', 'rien', 'chez']",0.5325,557,1
Mon numéro de TVA n'est pas passé…,Mon numéro de TVA n'est pas passé personne ne m'a relancé pour me le faire remarquer je trouve ça exagéré pour une commande à 600 € qui reste en attente il faut relancer les gens quand vous voyez qu'il ne répondent pas .,"['numéro', 'tver', 'passer', 'numéro', 'tva', 'passer', 'personne', 'relancer', 'faire', 'remarquer', 'trouve', 'exagérer', 'command', 'reste', 'attent', 'falloir', 'relancer', 'gen', 'quand', 'voir', 'répondre']",0.55,220,1
Très content des articles,Très content des articles. Nous avons rencontré un problème avec le livreur qui n’a pas pu livrer à domicile avec son camion. J’ai du faire plusieurs aller retours en voiture entre le camion et mon domicile…,"['content', 'articler', 'content', 'article', 'rencontrer', 'problèm', 'livreur', 'livrer', 'domicil', 'camion', 'faire', 'plusieurs', 'aller', 'retour', 'voiture', 'entrer', 'camion', 'domicil']",1.0,207,1
La livraison était catastrophique,La livraison était catastrophique. Le livreur m’a appelé en bas de mon logement et s’en est allé avant même que je réponde.,"['livraison', 'catastrophique', 'livraison', 'catastrophique', 'livreur', 'appeler', 'bas', 'logement', 'aller', 'avant', 'répondre']",0.45,123,1
j'attends toujours une référence non…,j'attends toujours une référence non livrée depuis novembre,"['attend', 'toujours', 'référence', 'attend', 'toujours', 'référence', 'livrer', 'depuis', 'novembre']",0.495,59,1
"Malhonnêteté, absence de professionalisme - A éviter absolument","Une commande faite en novembre, jamais reçue. Aucune information ni suivi de la part de Sklum. Service clients  à peine aimable et pas du tout prompt à aider. C'est la société de livraison qui a pu nous donner des renseignements: un des colis a été perdu et Sklum n'a jamais voulu le confirmer et a refusé de rembourser les frais de livraison -une livraison qui n' a pas eu lieu et sans aucun suivi disponible- Du jamais vu dans le commerce en ligne! Une de mes pires expériences d'achat en ligne et une malhonnêteté comme on en voit rarement dans le commerce. Heureusement, les avis négatifs commencent à pleuvoir et des actions légales se forment enfin. Dommage car les produits ont l'air sympa sur la photo mais encore plus dommage de ne jamais les recevoir et de devoir subir leur mauvaise foi... A EVITER ABSOLUMENT !","['malhonnêteté', 'absence', 'professionalisme', 'éviter', 'absolument', 'command', 'faire', 'novembre', 'jamais', 'aucun', 'information', 'suivre', 'part', 'service', 'client', 'peine', 'aimable', 'prompt', 'aider', 'société', 'livraison', 'donner', 'renseignement', 'colis', 'perdre', 'jamais', 'vouloir', 'confirmer', 'refuser', 'rembourser', 'frais', 'livraison', 'livraison', 'lieu', 'sans', 'aucun', 'suivi', 'disponible', 'jamais', 'commerce', 'lign', 'pire', 'expérience', 'achat', 'ligne', 'malhonnêteter', 'comme', 'voir', 'rarement', 'commerce', 'heureusement', 'avis', 'négatif', 'commencer', 'pleuvoir', 'action', 'légal', 'former', 'enfin', 'dommage', 'car', 'produire', 'air', 'sympa', 'photo', 'encore', 'dommage', 'jamais', 'recevoir', 'devoir', 'subir', 'mauvais', 'foi', 'eviter', 'absolument']",0.5022115384615384,822,1
À reprendre !,"Les trous prévus pour fixer les étagères étaient mal positionnés, il a fallu tout reprendre !","['reprendre', 'trou', 'prévoir', 'fixer', 'étagère', 'mal', 'positionner', 'falloir', 'reprendre']",0.39375,93,1
Table bancale,"Une fois montées, les tables de chevets sont bancales. Il me manque également toujours un colis sur la commande et je n’ai aucune nouvelle à ce jour.","['bancal', 'fois', 'montée', 'table', 'chevet', 'bancal', 'manque', 'également', 'toujours', 'colis', 'command', 'aucun', 'nouveau', 'jour']",0.5333333333333333,149,1
"Très mauvais expérience avec un produit endommagé, sans vis ni notice, et qui semble très bancal.","J'ai acheté une étagère mural en bois et métal REF: 138021-289466. Malheureusement une des étagères en bois et arrivée coupée en deux à l'endroit où les différents bouts de bois sont collés. Sauf que n'ayant pu l'ouvrir 14 jours après sont arrivées (congés) je ne peux faire de réclamation. De plus l'ensemble est livré sans vis ni notice pour assembler le tout et . A 135 euros le meuble ça fait cher pour si peu de soin et de considération pour l'acheteur. De plus j'ai du mal à comprendre comment le tout est censé tenir en équilibre mais encore une fois sans notice... Puisqu'il n'y a qu'un seul poteur métallique qui n'est pas censé toucher le mure si je comprends bien. Bref, je ne recommande pas du tout ce produit et j'ai perdu 135 euros...","['mauver', 'expérience', 'endommager', 'sans', 'vis', 'notice', 'sembl', 'bancal', 'acheter', 'étagèr', 'mural', 'bois', 'métal', 'ref', 'malheureusement', 'étagère', 'bois', 'arrivée', 'coupé', 'deux', 'endroit', 'différent', 'bout', 'boi', 'coller', 'sauf', 'ouvrir', 'jour', 'après', 'arrivée', 'congé', 'peu', 'faire', 'réclamation', 'ensembl', 'livrer', 'sans', 'vis', 'notice', 'assembler', 'euro', 'faire', 'cher', 'peu', 'soin', 'considération', 'acheteur', 'mal', 'comprendre', 'comment', 'censé', 'tenir', 'équilibre', 'encore', 'foi', 'sans', 'notice', 'puisqu', 'seul', 'poteur', 'métallique', 'censé', 'toucher', 'mure', 'comprend', 'bien', 'bref', 'recommander', 'perdre', 'euro']",0.4783333333333333,748,1
Ma commande a été livrée avec du retard…,Ma commande a été livrée avec du retard et en plus la couleur de la lampe devait être blanche mais elle était grise/taupe. Heureusement que j'aime la couleur. Ouafa.,"['command', 'livrer', 'retard', 'command', 'livrer', 'retard', 'couleur', 'lamp', 'devoir', 'être', 'blanche', 'gris', 'taupe', 'heureusement', 'aimer', 'couleur', 'ouafa']",0.6375,165,1
Deco murzle srrivees abîméesjt,"Malgré un emballage correct. Déco, arrivé avec coquillages décollés","['deco', 'murzle', 'srrivees', 'méesjt', 'malgré', 'emballage', 'correct', 'déco', 'arrivé', 'coquillage', 'décoller']",0.6166666666666667,67,1
Je ne recommande pas.,"Je ne recommande pas.D'abord la livraison (à 60€!!) est annulée le jour même, je vais chercher moi-même la table au dépôt...Au moment du montage une visse se détache et tombe avec la cheville en métal... elle était mal posée. Impossible de la fixer. J'envoie une photo, 3 jours plus tard on me demande encore de réaliser une vidéo. Toujours plus pour ne pas prendre en charge les dommages. La qualité n'est pas la et le service client est totalement à revoir. Je n'achèterais plus sur ce site.","['recommander', 'recommander', 'abord', 'livraison', 'annuler', 'jour', 'vai', 'chercher', 'dép', 'moment', 'montage', 'viss', 'détach', 'tombe', 'chevill', 'métal', 'mal', 'poser', 'impossible', 'fixer', 'envoyer', 'photo', 'jour', 'tard', 'demande', 'encore', 'réaliser', 'vidéo', 'toujours', 'prendre', 'charge', 'dommage', 'qualité', 'service', 'client', 'totalement', 'revoir', 'achèterai']",0.4846875,493,1
Mon colis ne m’a pas été livré,"Mon colis ne m’a pas été livré. J’ai reçu une photo envoyée par le livreur avec le colis dans la boîte aux lettres, le soir même le colis n’y était plus.","['coli', 'livrer', 'colis', 'livrer', 'photo', 'envoyer', 'livreur', 'coli', 'lettre', 'soir', 'colis']",0.5375,153,1
Commande jamais reçue,"Commande jamais reçue, aucun remboursement et service client pourri. À fuir","['command', 'jamais', 'command', 'jamais', 'aucun', 'remboursement', 'service', 'client', 'pourrir', 'fuir']",0.0999999999999999,75,1
J’ai reçu 4 chaises lundi dont deux ont…,J’ai reçu 4 chaises lundi dont deux ont un défaults. Je n’ai toujours pas de réponses et decision du service client alors que j’ai expliqué que j’étais pressé car j’ai besoin de ces chaises pour une location et toujours dans l’attente…,"['lundi', 'dont', 'deux', 'lundi', 'dont', 'deux', 'défault', 'toujours', 'réponse', 'decision', 'servic', 'client', 'alors', 'expliqué', 'pressé', 'car', 'besoin', 'location', 'toujours', 'attente']",0.35,235,1
Transport bidon,"Bonjour,Il s'agit de ma 1ère commande, le délai de livraison a été respecté, cependant j'ai reçu mon miroir brisé en 1000 morceaux, tout simplement parce que le transporteur avec lequel vous êtes en partenariat est arrivé en roulant très vite sans prêter attention aux colis qu'il transportait !!!!!!!! Je trouve ça vraiment limite !!!! J'ai bien sûr refusé le colis car je l'ai ouvert directement pour vérifier étant donné sa conduite, et effectivement il était explosé. J'attendais le colis avec impatience, le service client m'a demandé de déclarer un incident... chose faite.. à voir si tout se déroule correctement.. pfff","['transport', 'bidon', 'bonjour', 'agir', 'ère', 'command', 'déler', 'livraison', 'respecté', 'cependant', 'miroir', 'briser', 'morceal', 'simplement', 'parce', 'transporteur', 'lequel', 'partenariat', 'arriver', 'rouler', 'vite', 'sans', 'prêter', 'attention', 'colis', 'transporter', 'trouver', 'vraiment', 'limite', 'bien', 'refuser', 'colis', 'car', 'ouvert', 'directement', 'vérifier', 'donner', 'conduite', 'effectivement', 'exploser', 'attendai', 'colis', 'impatience', 'service', 'client', 'demander', 'déclarer', 'incident', 'chose', 'faire', 'voir', 'dérouler', 'correctement', 'pfff']",0.5512335268656412,626,1
L’achat a facile,"L’achat a été facile, la livraison suffisamment rapide, puisque quelle correspondait à ce qui avait été communiqué. Le livreur a été très sympa et a largement facilité la livraison.Néanmoins déçue car l’une des deux chaises  a un pied tordu, dû à un souci de fabrication, et cela ne fait pas joli du tout. Par ailleurs les chaises ne conviennent pas pour la profondeur de mon bar.","['achat', 'facile', 'achat', 'facile', 'livraison', 'suffisamment', 'rapide', 'puisque', 'quel', 'correspondre', 'communiquer', 'livreur', 'sympa', 'largement', 'faciliter', 'livraison', 'néanmoins', 'car', 'deux', 'pied', 'tordre', 'souci', 'fabrication', 'celer', 'faire', 'joli', 'ailleurs', 'convenir', 'profondeur', 'bar']",0.4878125,380,1
Livraison et commande ok mais grosse…,Livraison et commande ok mais grosse déception sur le meuble télé que nous avons commandé. Une galère incroyable pour monter le meuble car la conception est très mauvaise. Il a fallu bricoler pour palier aux défauts du meuble. Très satisfaits des tabourets que nous avons commandé en même temps,"['livraison', 'command', 'gros', 'livraison', 'command', 'gros', 'déception', 'téler', 'commander', 'galérer', 'incroyable', 'monter', 'car', 'conception', 'mauvais', 'falloir', 'bricoler', 'palier', 'défaut', 'satisfait', 'tabouret', 'commander', 'temps']",0.475,294,1
Bien reçu et coli bien emballé et en…,"Bien reçu et coli bien emballé et en parfait état, mais aucune vis dans le coli , est-ce normal ? Merci1 semaine est passée, sans avoir de nouvelles suite à ce message. Je retire une étoile.","['bien', 'coli', 'bien', 'emballer', 'bien', 'coli', 'bien', 'emballer', 'parfaire', 'état', 'aucun', 'vis', 'coli', 'normal', 'merci', 'semaine', 'passer', 'sans', 'avoir', 'nouveau', 'suite', 'message', 'retire', 'étoil']",0.5725,190,1
5 colis / 22 reçu après 1 mois et demi…,"5 colis / 22 reçu après 1 mois et demi d'attente, service clientèle médiocre, Après une semaine on me dit que les colis manquants sont déclarés comme ""pertes"", Réclamation fait depuis 3 jours mais sans nouvelle, Je vous déconseille fortement...","['colis', 'après', 'mois', 'demi', 'colis', 'après', 'mois', 'demi', 'attente', 'service', 'clientèl', 'médiocre', 'après', 'semaine', 'dire', 'colis', 'manquant', 'déclarer', 'comme', 'perte', 'réclamation', 'faire', 'depuis', 'jour', 'sans', 'nouveau', 'déconseill', 'fortement']",0.4649999999999999,244,1
La couleur du bois est tres differente…,La couleur du bois est tres differente des photos et ne me plait pas. Le maillage de la chaise ne correspond pas non plus aux photos.,"['couleur', 'boi', 'tre', 'different', 'couleur', 'boi', 'tre', 'different', 'photo', 'pler', 'maillage', 'chaise', 'correspondre', 'photo']",0.6216666666666666,133,1
Très déçue,"Très déçue, il me manque 2 chaises sur 4",['manqu'],0.0,40,1
Il manque un produit que j’ai commandée…,Il manque un produit que j’ai commandée et ne m’a pas remboursé,"['manqu', 'commander', 'manqu', 'commander', 'rembourser']",0.5,63,1
Produit différents de ce que j'avais…,"Produit différents de ce que j'avais acheté l'année dernière. Pas le même jaune moutarde, pas la même matière ou épaisseur c'est bizarre elles ne se ressemblent pas.","['différent', 'différent', 'acheté', 'année', 'dernier', 'jaune', 'moutarde', 'matière', 'épaisseur', 'bizarre', 'lui', 'ressembler']",0.4741666666666667,165,1
